Local time,Open,High,Low,Close,Volume
30.01.2020 00:00:00.000 GMT+0200,1576.598,1580.118,1574.948,1577.955,3502109.9447999997
30.01.2020 04:00:00.000 GMT+0200,1577.965,1580.765,1577.948,1578.105,6557770.132999999
30.01.2020 08:00:00.000 GMT+0200,1578.075,1582.985,1576.895,1579.965,13656949.877700001
30.01.2020 12:00:00.000 GMT+0200,1579.915,1581.718,1576.758,1578.625,13424696.206999999
30.01.2020 16:00:00.000 GMT+0200,1578.548,1585.888,1572.155,1584.785,24101109.9816
30.01.2020 20:00:00.000 GMT+0200,1584.775,1585.615,1572.595,1573.945,14556736.8269
31.01.2020 00:00:00.000 GMT+0200,1573.778,1575.958,1570.905,1573.865,4272910.0585
31.01.2020 04:00:00.000 GMT+0200,1573.805,1573.985,1570.935,1572.335,5430959.9996
31.01.2020 08:00:00.000 GMT+0200,1572.395,1579.925,1572.395,1579.228,9362759.8286
31.01.2020 12:00:00.000 GMT+0200,1579.218,1582.138,1577.818,1579.345,10009742.0216
31.01.2020 16:00:00.000 GMT+0200,1579.295,1589.068,1578.355,1583.485,32546040.0582
31.01.2020 20:00:00.000 GMT+0200,1583.495,1590.528,1582.375,1589.325,24256945.371600002
03.02.2020 00:00:00.000 GMT+0200,1593.388,1593.488,1582.028,1582.305,6769289.9705
03.02.2020 04:00:00.000 GMT+0200,1582.305,1583.878,1579.300,1579.655,5683970.0937
03.02.2020 08:00:00.000 GMT+0200,1579.625,1580.775,1573.218,1578.798,9620623.9461
03.02.2020 12:00:00.000 GMT+0200,1578.798,1581.155,1576.015,1578.375,6511909.9616
03.02.2020 16:00:00.000 GMT+0200,1578.375,1580.348,1569.188,1575.495,16687893.8675
03.02.2020 20:00:00.000 GMT+0200,1575.475,1578.475,1575.095,1576.365,7465538.978499999
04.02.2020 00:00:00.000 GMT+0200,1577.098,1579.545,1573.768,1575.625,4135430.0379999997
04.02.2020 04:00:00.000 GMT+0200,1575.675,1577.598,1572.088,1572.585,5713229.8946
04.02.2020 08:00:00.000 GMT+0200,1572.595,1574.575,1565.395,1568.095,8800230.026300002
04.02.2020 12:00:00.000 GMT+0200,1568.095,1571.525,1559.768,1559.865,8259379.983
04.02.2020 16:00:00.000 GMT+0200,1559.855,1561.955,1548.965,1550.605,16768590.211899998
04.02.2020 20:00:00.000 GMT+0200,1550.595,1555.298,1549.555,1552.505,7239722.0135
05.02.2020 00:00:00.000 GMT+0200,1552.508,1556.498,1552.025,1553.875,4707969.9934
05.02.2020 04:00:00.000 GMT+0200,1553.865,1560.675,1553.708,1559.428,4985250.0558
05.02.2020 08:00:00.000 GMT+0200,1559.418,1562.368,1547.425,1548.665,9671570.0627
05.02.2020 12:00:00.000 GMT+0200,1548.615,1555.875,1548.585,1554.368,9582739.9492
05.02.2020 16:00:00.000 GMT+0200,1554.368,1559.548,1552.625,1557.668,14363590.1212
05.02.2020 20:00:00.000 GMT+0200,1557.668,1559.068,1555.588,1555.685,5160745.0247
06.02.2020 00:00:00.000 GMT+0200,1555.688,1558.065,1554.425,1556.925,3599979.9966
06.02.2020 04:00:00.000 GMT+0200,1556.865,1556.865,1552.385,1556.075,5357950.0914
06.02.2020 08:00:00.000 GMT+0200,1556.068,1563.945,1554.878,1562.165,7948220.014699999
06.02.2020 12:00:00.000 GMT+0200,1562.115,1567.528,1562.115,1563.755,7512159.943600001
06.02.2020 16:00:00.000 GMT+0200,1563.755,1568.178,1561.515,1565.198,15183350.0862
06.02.2020 20:00:00.000 GMT+0200,1565.268,1567.338,1564.748,1566.335,4477639.973200001
07.02.2020 00:00:00.000 GMT+0200,1566.618,1569.065,1564.785,1567.415,7857180.208000001
07.02.2020 04:00:00.000 GMT+0200,1567.415,1568.118,1564.795,1565.998,12413659.811
07.02.2020 08:00:00.000 GMT+0200,1566.018,1568.468,1562.795,1568.035,16799850.2255
07.02.2020 12:00:00.000 GMT+0200,1568.035,1570.198,1559.875,1568.988,12344430.089
07.02.2020 16:00:00.000 GMT+0200,1568.938,1574.008,1565.085,1569.048,26286969.661700003
07.02.2020 20:00:00.000 GMT+0200,1568.985,1573.158,1568.955,1570.198,10973254.8595
10.02.2020 00:00:00.000 GMT+0200,1571.248,1576.578,1568.898,1571.318,6466709.9715
10.02.2020 04:00:00.000 GMT+0200,1571.328,1572.218,1567.905,1570.935,5833670.1393
10.02.2020 08:00:00.000 GMT+0200,1570.955,1575.168,1569.355,1574.215,9733189.8212
10.02.2020 12:00:00.000 GMT+0200,1574.225,1574.888,1571.315,1572.615,7073145.926000001
10.02.2020 16:00:00.000 GMT+0200,1572.605,1576.928,1571.588,1576.375,13217240.0951
10.02.2020 20:00:00.000 GMT+0200,1576.355,1576.678,1571.638,1571.755,7582040.1014
11.02.2020 00:00:00.000 GMT+0200,1571.688,1572.885,1570.165,1570.445,2760209.9776
11.02.2020 04:00:00.000 GMT+0200,1570.445,1570.525,1566.838,1568.335,3912150.0254
11.02.2020 08:00:00.000 GMT+0200,1568.335,1569.945,1565.698,1568.485,10824249.8637
11.02.2020 12:00:00.000 GMT+0200,1568.475,1573.918,1567.235,1571.908,9521690.011
11.02.2020 16:00:00.000 GMT+0200,1571.885,1573.978,1561.925,1565.728,19254800.0812
11.02.2020 20:00:00.000 GMT+0200,1565.728,1569.455,1565.265,1567.565,8553150.132299999
12.02.2020 00:00:00.000 GMT+0200,1567.578,1568.555,1565.665,1567.065,4531679.9878
12.02.2020 04:00:00.000 GMT+0200,1567.045,1568.348,1564.565,1565.395,4366270.0056
12.02.2020 08:00:00.000 GMT+0200,1565.395,1566.255,1561.728,1565.028,10251829.862599999
12.02.2020 12:00:00.000 GMT+0200,1565.035,1567.668,1563.965,1566.748,5964660.0485
12.02.2020 16:00:00.000 GMT+0200,1566.765,1570.398,1563.488,1568.165,15102819.9196
12.02.2020 20:00:00.000 GMT+0200,1568.165,1569.228,1564.918,1565.715,7448874.9504
13.02.2020 00:00:00.000 GMT+0200,1565.965,1572.575,1565.495,1569.775,5957800.0307
13.02.2020 04:00:00.000 GMT+0200,1569.705,1574.815,1569.435,1574.085,5140680.0747
13.02.2020 08:00:00.000 GMT+0200,1574.085,1575.788,1572.198,1575.188,10334510.088
13.02.2020 12:00:00.000 GMT+0200,1575.208,1577.488,1572.135,1575.188,12425829.887400001
13.02.2020 16:00:00.000 GMT+0200,1575.108,1578.248,1571.788,1576.465,19485999.8226
13.02.2020 20:00:00.000 GMT+0200,1576.465,1577.135,1575.155,1575.625,9287509.7991
14.02.2020 00:00:00.000 GMT+0200,1575.838,1578.108,1574.618,1576.608,4044590.0559
14.02.2020 04:00:00.000 GMT+0200,1576.575,1576.708,1572.975,1574.948,3953659.9814
14.02.2020 08:00:00.000 GMT+0200,1574.905,1576.878,1573.835,1576.748,7699259.877300001
14.02.2020 12:00:00.000 GMT+0200,1576.758,1580.518,1574.825,1580.048,7813309.9079
14.02.2020 16:00:00.000 GMT+0200,1580.068,1583.705,1577.755,1583.565,13708260.1785
14.02.2020 20:00:00.000 GMT+0200,1583.555,1584.948,1581.948,1583.648,7505969.9416
17.02.2020 00:00:00.000 GMT+0200,1581.858,1583.698,1580.325,1582.038,3879629.9696000004
17.02.2020 04:00:00.000 GMT+0200,1582.048,1583.175,1581.708,1582.475,2393270.9395
17.02.2020 08:00:00.000 GMT+0200,1582.465,1582.745,1578.798,1580.815,5032020.0324
17.02.2020 12:00:00.000 GMT+0200,1580.815,1581.735,1579.955,1581.575,3127650.0225
17.02.2020 16:00:00.000 GMT+0200,1581.538,1582.555,1580.698,1581.008,3861909.9855000004
17.02.2020 20:00:00.000 GMT+0200,1581.008,1581.008,1581.008,1581.008,0
18.02.2020 00:00:00.000 GMT+0200,1584.018,1587.028,1582.298,1585.468,4459999.9786
18.02.2020 04:00:00.000 GMT+0200,1585.468,1587.355,1585.245,1585.828,5056530.0583999995
18.02.2020 08:00:00.000 GMT+0200,1585.838,1589.138,1584.968,1588.648,9809949.874899998
18.02.2020 12:00:00.000 GMT+0200,1588.648,1591.848,1586.365,1591.268,8167640.0901
18.02.2020 16:00:00.000 GMT+0200,1591.228,1605.018,1587.915,1601.448,23307030.2009
18.02.2020 20:00:00.000 GMT+0200,1601.465,1603.298,1599.975,1601.215,9128290.1168
19.02.2020 00:00:00.000 GMT+0200,1601.378,1604.738,1599.455,1602.655,5257029.9507
19.02.2020 04:00:00.000 GMT+0200,1602.628,1603.305,1600.135,1602.925,5449629.962400001
19.02.2020 08:00:00.000 GMT+0200,1602.935,1609.465,1602.675,1608.878,10222270.3695
19.02.2020 12:00:00.000 GMT+0200,1608.838,1611.208,1603.048,1603.228,11106590.0325
19.02.2020 16:00:00.000 GMT+0200,1603.238,1608.395,1602.298,1607.575,16663800.2396
19.02.2020 20:00:00.000 GMT+0200,1607.575,1612.888,1605.575,1611.315,8796939.9095
20.02.2020 00:00:00.000 GMT+0200,1612.118,1612.805,1605.938,1609.208,5202460.0505
20.02.2020 04:00:00.000 GMT+0200,1609.188,1611.968,1608.425,1609.328,6932790.100500001
20.02.2020 08:00:00.000 GMT+0200,1609.328,1610.828,1603.785,1608.965,8598212.1228
20.02.2020 12:00:00.000 GMT+0200,1608.965,1619.078,1608.575,1615.668,9819760.0841
20.02.2020 16:00:00.000 GMT+0200,1615.678,1623.658,1613.625,1616.635,22615940.570800003
20.02.2020 20:00:00.000 GMT+0200,1616.655,1620.995,1615.995,1618.955,6781695.0976
21.02.2020 00:00:00.000 GMT+0200,1619.638,1622.578,1618.895,1621.158,6448990.1065
21.02.2020 04:00:00.000 GMT+0200,1621.168,1628.695,1620.865,1628.138,7792630.0764999995
21.02.2020 08:00:00.000 GMT+0200,1628.158,1636.468,1627.578,1634.918,16189960.7182
21.02.2020 12:00:00.000 GMT+0200,1634.908,1645.475,1632.945,1642.948,13532319.7842
21.02.2020 16:00:00.000 GMT+0200,1642.948,1649.165,1637.868,1643.825,24470549.5834
21.02.2020 20:00:00.000 GMT+0200,1643.845,1648.368,1642.605,1643.148,15863929.986899998
24.02.2020 00:00:00.000 GMT+0200,1654.598,1680.605,1651.748,1661.655,7991610.0503
24.02.2020 04:00:00.000 GMT+0200,1661.635,1663.645,1658.865,1661.455,10799289.7034
24.02.2020 08:00:00.000 GMT+0200,1661.448,1689.255,1660.578,1682.555,21824559.9271
24.02.2020 12:00:00.000 GMT+0200,1682.555,1687.748,1672.288,1677.505,21045080.1849
24.02.2020 16:00:00.000 GMT+0200,1677.515,1684.198,1669.568,1674.428,28664699.554500002
24.02.2020 20:00:00.000 GMT+0200,1674.565,1676.785,1650.838,1659.095,25834539.4134
25.02.2020 00:00:00.000 GMT+0200,1658.828,1663.805,1642.755,1655.108,12016229.1527
25.02.2020 04:00:00.000 GMT+0200,1655.108,1658.695,1645.825,1649.088,12362660.0504
25.02.2020 08:00:00.000 GMT+0200,1649.085,1655.415,1633.018,1651.105,23858610.3917
25.02.2020 12:00:00.000 GMT+0200,1651.105,1657.065,1641.418,1650.405,21433870.7923
25.02.2020 16:00:00.000 GMT+0200,1650.405,1658.375,1643.025,1648.698,40415736.6753
25.02.2020 20:00:00.000 GMT+0200,1648.898,1653.518,1624.898,1634.385,31429220.318800002
26.02.2020 00:00:00.000 GMT+0200,1635.188,1646.175,1634.275,1644.178,10677370.0714
26.02.2020 04:00:00.000 GMT+0200,1644.188,1645.985,1636.805,1643.558,15710790.3958
26.02.2020 08:00:00.000 GMT+0200,1643.465,1654.895,1642.458,1650.675,25887434.9594
26.02.2020 12:00:00.000 GMT+0200,1650.735,1650.735,1631.158,1632.078,20491783.6189
26.02.2020 16:00:00.000 GMT+0200,1632.098,1644.508,1624.785,1640.065,19756024.3607
26.02.2020 20:00:00.000 GMT+0200,1640.065,1649.938,1636.005,1640.608,20162429.3328
27.02.2020 00:00:00.000 GMT+0200,1640.838,1650.298,1638.398,1649.308,20755570.173299998
27.02.2020 04:00:00.000 GMT+0200,1649.358,1652.338,1646.418,1652.208,18788729.906099997
27.02.2020 08:00:00.000 GMT+0200,1652.208,1652.558,1641.500,1647.158,32177853.107400004
27.02.2020 12:00:00.000 GMT+0200,1647.158,1654.208,1644.178,1651.715,31326420.3072
27.02.2020 16:00:00.000 GMT+0200,1651.828,1660.368,1638.085,1640.755,56254590.0345
27.02.2020 20:00:00.000 GMT+0200,1640.745,1647.318,1635.145,1644.708,32344092.1306
28.02.2020 00:00:00.000 GMT+0200,1644.108,1649.388,1639.838,1642.378,21395266.532899998
28.02.2020 04:00:00.000 GMT+0200,1642.388,1645.658,1628.555,1630.765,23063024.0439
28.02.2020 08:00:00.000 GMT+0200,1630.765,1641.278,1621.135,1627.615,38993037.2238
28.02.2020 12:00:00.000 GMT+0200,1627.695,1632.745,1617.925,1628.708,28100160.1219
28.02.2020 16:00:00.000 GMT+0200,1628.825,1629.178,1571.265,1583.615,34452179.4319
28.02.2020 20:00:00.000 GMT+0200,1583.598,1592.875,1562.848,1585.435,15681630.134499999
02.03.2020 00:00:00.000 GMT+0200,1591.378,1606.518,1575.315,1595.578,18847209.692
02.03.2020 04:00:00.000 GMT+0200,1595.535,1605.415,1590.815,1603.905,33456890.582999997
02.03.2020 08:00:00.000 GMT+0200,1603.935,1610.438,1595.918,1609.035,45089095.115600005
02.03.2020 12:00:00.000 GMT+0200,1609.015,1610.958,1592.335,1595.648,42526604.6525
02.03.2020 16:00:00.000 GMT+0200,1595.695,1601.708,1590.918,1598.295,48519060.135
02.03.2020 20:00:00.000 GMT+0200,1598.295,1598.625,1583.845,1589.108,26668865.3231
03.03.2020 00:00:00.000 GMT+0200,1585.198,1600.218,1584.768,1597.288,15542230.2485
03.03.2020 04:00:00.000 GMT+0200,1597.288,1601.098,1595.148,1598.848,21502259.7313
03.03.2020 08:00:00.000 GMT+0200,1598.868,1599.408,1593.438,1597.065,31388209.8198
03.03.2020 12:00:00.000 GMT+0200,1597.075,1605.858,1596.505,1605.258,33878561.9735
03.03.2020 16:00:00.000 GMT+0200,1605.258,1649.208,1601.748,1645.138,52597879.4098
03.03.2020 20:00:00.000 GMT+0200,1645.158,1647.458,1626.418,1640.528,35606629.4908
04.03.2020 00:00:00.000 GMT+0200,1640.258,1652.548,1637.598,1644.025,23049159.7653
04.03.2020 04:00:00.000 GMT+0200,1644.025,1646.165,1641.248,1643.228,23181519.9852
04.03.2020 08:00:00.000 GMT+0200,1643.228,1644.465,1631.798,1639.698,33668410.301300004
04.03.2020 12:00:00.000 GMT+0200,1639.688,1649.265,1636.935,1640.355,31717700.004600003
04.03.2020 16:00:00.000 GMT+0200,1640.365,1646.708,1636.835,1641.928,47189569.47319999
04.03.2020 20:00:00.000 GMT+0200,1641.948,1643.575,1633.828,1636.578,27091514.5874
05.03.2020 00:00:00.000 GMT+0200,1637.288,1640.768,1634.888,1637.638,11433710.0982
05.03.2020 04:00:00.000 GMT+0200,1637.648,1640.705,1636.698,1638.455,12072619.914900001
05.03.2020 08:00:00.000 GMT+0200,1638.455,1644.798,1637.078,1643.965,23169510.1262
05.03.2020 12:00:00.000 GMT+0200,1643.968,1656.458,1643.778,1654.978,27606430.0537
05.03.2020 16:00:00.000 GMT+0200,1654.968,1667.285,1654.278,1666.958,44942049.9802
05.03.2020 20:00:00.000 GMT+0200,1666.978,1674.498,1664.988,1671.928,28852066.04
06.03.2020 00:00:00.000 GMT+0200,1672.348,1676.475,1667.498,1670.558,13278880.1193
06.03.2020 04:00:00.000 GMT+0200,1670.578,1680.968,1667.535,1679.758,18419009.924000002
06.03.2020 08:00:00.000 GMT+0200,1679.738,1685.898,1667.768,1684.338,33617881.774900004
06.03.2020 12:00:00.000 GMT+0200,1684.328,1689.878,1668.510,1673.435,40188310.6231
06.03.2020 16:00:00.000 GMT+0200,1673.505,1687.138,1642.128,1665.698,47418147.5639
06.03.2020 20:00:00.000 GMT+0200,1665.718,1692.088,1662.065,1673.548,25780974.7457
08.03.2020 23:00:00.000 GMT+0200,1694.895,1703.318,1678.725,1699.968,11922460.0792
09.03.2020 03:00:00.000 GMT+0200,1699.968,1702.968,1657.308,1662.475,27765656.4712
09.03.2020 07:00:00.000 GMT+0200,1662.465,1685.258,1659.398,1675.305,23416470.0508
09.03.2020 11:00:00.000 GMT+0200,1675.358,1681.548,1661.698,1677.548,17406870.1267
09.03.2020 15:00:00.000 GMT+0200,1677.608,1685.718,1661.765,1671.768,35949199.6765
09.03.2020 19:00:00.000 GMT+0200,1671.808,1681.458,1668.308,1680.118,21479659.6765
09.03.2020 23:00:00.000 GMT+0200,1679.668,1680.398,1662.318,1663.848,11344295.024799999
10.03.2020 03:00:00.000 GMT+0200,1663.895,1671.338,1661.485,1664.618,19590469.8373
10.03.2020 07:00:00.000 GMT+0200,1664.618,1667.418,1649.248,1661.338,26716229.915599998
10.03.2020 11:00:00.000 GMT+0200,1661.338,1667.458,1655.778,1662.875,19572090.1489
10.03.2020 15:00:00.000 GMT+0200,1662.835,1665.908,1649.915,1654.025,34912039.756799996
10.03.2020 19:00:00.000 GMT+0200,1654.025,1661.745,1641.495,1648.948,18472009.8972
10.03.2020 23:00:00.000 GMT+0200,1649.448,1659.175,1649.015,1656.998,4903160.0953
11.03.2020 03:00:00.000 GMT+0200,1657.008,1664.255,1655.188,1662.775,9010169.9828
11.03.2020 07:00:00.000 GMT+0200,1662.775,1666.568,1656.375,1656.978,14736899.8528
11.03.2020 11:00:00.000 GMT+0200,1656.978,1671.158,1656.395,1665.478,23829870.2239
11.03.2020 15:00:00.000 GMT+0200,1665.518,1666.985,1642.505,1644.935,31720398.902900003
11.03.2020 19:00:00.000 GMT+0200,1644.955,1648.885,1632.935,1634.498,23132910.2516
11.03.2020 23:00:00.000 GMT+0200,1633.778,1648.058,1633.348,1647.158,5851579.9046
12.03.2020 03:00:00.000 GMT+0200,1647.148,1649.965,1630.708,1636.055,16433288.8126
12.03.2020 07:00:00.000 GMT+0200,1636.035,1645.448,1631.258,1642.835,15257270.0977
12.03.2020 11:00:00.000 GMT+0200,1642.825,1644.898,1606.028,1610.185,23095699.787100002
12.03.2020 15:00:00.000 GMT+0200,1610.185,1613.365,1560.508,1593.973,31446811.676
12.03.2020 19:00:00.000 GMT+0200,1593.868,1609.778,1565.918,1576.748,29808710.098299995
12.03.2020 23:00:00.000 GMT+0200,1579.228,1584.238,1572.885,1579.318,4993160.0094
13.03.2020 03:00:00.000 GMT+0200,1579.105,1583.848,1551.265,1579.028,17304889.9173
13.03.2020 07:00:00.000 GMT+0200,1579.075,1594.208,1575.838,1586.035,17694099.903
13.03.2020 11:00:00.000 GMT+0200,1586.048,1597.825,1577.135,1594.898,26421250.3433
13.03.2020 15:00:00.000 GMT+0200,1594.898,1596.655,1504.398,1522.905,45645093.9178
13.03.2020 19:00:00.000 GMT+0200,1522.905,1537.075,1509.188,1529.348,25459000.348899998
15.03.2020 23:00:00.000 GMT+0200,1567.348,1575.305,1539.395,1547.938,9662747.1447
16.03.2020 03:00:00.000 GMT+0200,1548.008,1550.755,1523.845,1546.758,17004655.3611
16.03.2020 07:00:00.000 GMT+0200,1546.748,1547.378,1529.348,1539.198,16305960.4168
16.03.2020 11:00:00.000 GMT+0200,1539.168,1540.828,1454.318,1455.525,26241909.5039
16.03.2020 15:00:00.000 GMT+0200,1455.555,1519.275,1451.148,1508.608,32848818.302200004
16.03.2020 19:00:00.000 GMT+0200,1508.618,1517.408,1483.688,1513.768,16483189.9404
16.03.2020 23:00:00.000 GMT+0200,1512.078,1519.238,1496.918,1517.105,6589362.9789
17.03.2020 03:00:00.000 GMT+0200,1517.135,1518.178,1485.355,1501.548,13727370.2621
17.03.2020 07:00:00.000 GMT+0200,1501.548,1503.733,1482.208,1483.028,18587869.8827
17.03.2020 11:00:00.000 GMT+0200,1482.945,1487.448,1465.468,1484.728,21226823.3299
17.03.2020 15:00:00.000 GMT+0200,1484.728,1553.808,1482.338,1527.228,40441490.6502
17.03.2020 19:00:00.000 GMT+0200,1527.218,1537.568,1520.438,1527.838,18272410.1542
17.03.2020 23:00:00.000 GMT+0200,1527.168,1546.248,1527.058,1536.695,6986559.987199999
18.03.2020 03:00:00.000 GMT+0200,1536.695,1537.268,1525.088,1527.655,14972049.7132
18.03.2020 07:00:00.000 GMT+0200,1527.685,1529.768,1488.458,1493.645,17433696.9852
18.03.2020 11:00:00.000 GMT+0200,1493.685,1522.785,1487.298,1496.805,21763900.5184
18.03.2020 15:00:00.000 GMT+0200,1496.825,1518.338,1482.748,1485.515,37624441.1469
18.03.2020 19:00:00.000 GMT+0200,1485.515,1502.688,1472.625,1485.478,21156000.614200003
18.03.2020 23:00:00.000 GMT+0200,1485.868,1500.828,1472.758,1484.655,5948196.8879
19.03.2020 03:00:00.000 GMT+0200,1484.605,1491.375,1464.038,1471.318,13142884.7313
19.03.2020 07:00:00.000 GMT+0200,1471.328,1496.058,1468.818,1483.458,13600808.8589
19.03.2020 11:00:00.000 GMT+0200,1483.528,1484.915,1463.975,1470.048,11014378.0708
19.03.2020 15:00:00.000 GMT+0200,1470.048,1493.268,1468.075,1473.908,29410333.156600002
19.03.2020 19:00:00.000 GMT+0200,1473.888,1480.488,1465.408,1470.528,14591780.0664
19.03.2020 23:00:00.000 GMT+0200,1470.308,1477.385,1454.898,1471.288,3950839.9964000005
20.03.2020 03:00:00.000 GMT+0200,1471.288,1486.725,1471.288,1482.205,10474760.174800001
20.03.2020 07:00:00.000 GMT+0200,1482.248,1516.045,1482.158,1504.828,14188110.1131
20.03.2020 11:00:00.000 GMT+0200,1504.828,1514.055,1490.788,1493.778,12178810.358099999
20.03.2020 15:00:00.000 GMT+0200,1493.845,1500.288,1480.378,1487.065,23931776.046799995
20.03.2020 19:00:00.000 GMT+0200,1487.065,1499.898,1479.175,1498.698,12251649.9758
22.03.2020 23:00:00.000 GMT+0200,1503.768,1508.148,1482.258,1494.848,6727459.9076000005
23.03.2020 03:00:00.000 GMT+0200,1494.988,1497.988,1485.788,1492.468,10435650.1102
23.03.2020 07:00:00.000 GMT+0200,1492.488,1495.375,1484.978,1490.755,10162539.9589
23.03.2020 11:00:00.000 GMT+0200,1490.755,1523.618,1489.168,1519.048,16302965.1642
23.03.2020 15:00:00.000 GMT+0200,1519.048,1552.548,1511.688,1548.398,25537629.6044
23.03.2020 19:00:00.000 GMT+0200,1548.135,1561.198,1545.788,1552.638,15318784.7138
23.03.2020 23:00:00.000 GMT+0200,1554.928,1571.715,1552.788,1569.145,4388710.0219
24.03.2020 03:00:00.000 GMT+0200,1568.938,1584.328,1568.916,1572.001,6438530.0876
24.03.2020 07:00:00.000 GMT+0200,1571.533,1590.311,1557.015,1584.605,5889116.048900001
24.03.2020 11:00:00.000 GMT+0200,1582.938,1615.248,1571.048,1596.905,15248906.8508
24.03.2020 15:00:00.000 GMT+0200,1596.905,1623.658,1584.118,1620.708,8707027.0776
24.03.2020 19:00:00.000 GMT+0200,1620.708,1632.918,1614.125,1629.638,6972099.8407000005
24.03.2020 23:00:00.000 GMT+0200,1628.728,1639.180,1614.885,1622.850,4740002.0361
25.03.2020 03:00:00.000 GMT+0200,1622.831,1627.428,1605.000,1610.608,6538266.062699999
25.03.2020 07:00:00.000 GMT+0200,1610.908,1615.388,1594.682,1604.705,7956506.013900001
25.03.2020 11:00:00.000 GMT+0200,1604.045,1626.925,1596.418,1606.398,9162183.8808
25.03.2020 15:00:00.000 GMT+0200,1606.398,1620.148,1602.458,1614.098,11926911.354
25.03.2020 19:00:00.000 GMT+0200,1614.098,1616.778,1607.418,1615.258,7237609.863299998
25.03.2020 23:00:00.000 GMT+0200,1615.948,1616.868,1599.798,1603.498,3067153.0367
26.03.2020 03:00:00.000 GMT+0200,1603.498,1607.948,1595.301,1604.188,4639375.0309999995
26.03.2020 07:00:00.000 GMT+0200,1604.188,1607.538,1595.748,1603.008,4155450.046
26.03.2020 11:00:00.000 GMT+0200,1603.108,1629.418,1602.765,1628.538,7047454.9532
26.03.2020 15:00:00.000 GMT+0200,1628.538,1639.798,1623.218,1637.518,8742554.0686
26.03.2020 19:00:00.000 GMT+0200,1637.538,1645.052,1616.000,1627.325,6604214.9066
26.03.2020 23:00:00.000 GMT+0200,1626.658,1635.238,1620.878,1622.218,2449074.9836
27.03.2020 03:00:00.000 GMT+0200,1622.218,1627.278,1619.748,1624.748,3442939.9967999994
27.03.2020 07:00:00.000 GMT+0200,1624.798,1628.048,1612.838,1617.178,8678562.82
27.03.2020 11:00:00.000 GMT+0200,1617.248,1625.678,1613.635,1622.491,6708797.931700001
27.03.2020 15:00:00.000 GMT+0200,1622.418,1629.608,1615.248,1627.208,10965455.055300001
27.03.2020 19:00:00.000 GMT+0200,1627.078,1631.098,1617.548,1626.148,5825760.126200001
29.03.2020 23:00:00.000 GMT+0200,1639.458,1639.458,1610.098,1618.018,3829156.0412
30.03.2020 03:00:00.000 GMT+0200,1617.888,1622.018,1613.590,1615.580,4984389.0966
30.03.2020 07:00:00.000 GMT+0200,1615.580,1624.148,1610.825,1622.018,5058144.0329
